tic,year,quarter,timestamp_p,section,section_id,speaker_name_P,speaker_title_P,presentation_text,finberttone_expected_value,finberttone_cumulative_tone,finberttone_change_point
JOUT,2021,2,561.541,Pre,70,David Johnson,Vice President and Chief Financial Officer,"Looking ahead, we anticipate a strong season and will continue to monitor the many marketplace dynamics.",0.999934577,25.15846199,0
JOUT,2021,2,568.765,Pre,71,David Johnson,Vice President and Chief Financial Officer,"While our cost of goods will be pressured at this time, we don't expect a material impact on our margins from cost increases.",-0.180126822,24.97833517,0
JOUT,2021,2,580.833,Pre,72,David Johnson,Vice President and Chief Financial Officer,"Our balance sheet remains strong and our cash position is healthy, providing us the financial capacity and flexibility to strategically invest in strengthening the business while continuing to pay out a cash dividend to our shareholders.",0.999999996,25.97833516,0
JOUT,2021,3,5.513,Pre,1,Operator,Conference Operator,"Hello, everyone, and welcome to Johnson Outdoors' third quarter 2021 earnings conference call.",0.001671043,0.001671043,0
JOUT,2021,3,12.738,Pre,2,Operator,Conference Operator,"Today's call will be led by Helen Johnson-Leopold, Johnson Outdoors Chairman and Chief Executive Officer.",-4.94E-06,0.001666108,0
JOUT,2021,3,17.562,Pre,3,Operator,Conference Operator,"Also on the call is David Johnson, Vice President and Chief Financial Officer.",-2.98E-05,0.001636333,0
JOUT,2021,3,22.906,Pre,4,Operator,Conference Operator,"Prior to the question and answer session, all participants will be in a listen-only mode.",1.66E-05,0.001652911,0
JOUT,2021,3,26.949,Pre,5,Operator,Conference Operator,"After the prepared remarks, the question and answer session will begin.",-4.87E-05,0.001604165,0
JOUT,2021,3,33.591,Pre,6,Operator,Conference Operator,"If you would like to ask a question during that time, please press star, then the number one on your telephone keypad.",-0.000928054,0.000676111,0
JOUT,2021,3,36.053,Pre,7,Operator,Conference Operator,This call is being recorded.,5.07E-05,0.000726806,0
JOUT,2021,3,40.596,Pre,8,Operator,Conference Operator,Your participation implies consent to our recording this call.,1.26E-06,0.000728062,0
JOUT,2021,3,43.898,Pre,9,Operator,Conference Operator,"If you do not agree to these terms, simply drop off the line.",-0.013613129,-0.012885067,0
JOUT,2021,3,49.041,Pre,10,Operator,Conference Operator,I would now like to turn the call over to Patricia Penman from Johnson Outdoors.,-0.007250916,-0.020135983,0
JOUT,2021,3,50.542,Pre,11,Operator,Conference Operator,"Please go ahead, Ms.",-0.00733152,-0.027467502,0
JOUT,2021,3,50.723,Pre,12,Operator,Conference Operator,Penman.,-0.001337078,-0.02880458,0
JOUT,2021,3,52.544,Pre,13,Patricia Penman,Investor Relations,Thank you.,0.159266192,0.130461612,0
JOUT,2021,3,53.805,Pre,14,Patricia Penman,Investor Relations,"Good morning, everyone.",0.500621597,0.631083209,0
JOUT,2021,3,60.168,Pre,15,Patricia Penman,Investor Relations,Thank you for joining us for our discussion of Johnson Outdoors results for the 2021 fiscal third quarter.,0.000308587,0.631391795,0
JOUT,2021,3,67.992,Pre,16,Patricia Penman,Investor Relations,"If you need a copy of today's news release, it is available on our website at johnsonoutdoors.com under Investor Relations.",-2.79E-05,0.631363918,0
JOUT,2021,3,73.255,Pre,17,Patricia Penman,Investor Relations,I also need to remind you that this conference call may contain forward-looking statements.,-0.011139032,0.620224886,0
JOUT,2021,3,79.978,Pre,18,Patricia Penman,Investor Relations,These statements are made on the basis of our current views and assumptions and are not guarantees of future performance.,-0.008551744,0.611673142,0
JOUT,2021,3,87.513,Pre,19,Patricia Penman,Investor Relations,"Actual events may differ materially from those statements due to a number of factors, many beyond Johnson Outdoors control.",-0.032253284,0.579419859,0
JOUT,2021,3,94.498,Pre,20,Patricia Penman,Investor Relations,These risks and uncertainties include those listed in our press release and filings with the Securities and Exchange Commission.,-0.331187753,0.248232105,0
JOUT,2021,3,100.322,Pre,21,Patricia Penman,Investor Relations,"If you have additional questions following the call, please contact Dave Johnson or me.",-0.001399419,0.246832686,0
JOUT,2021,3,103.404,Pre,22,Patricia Penman,Investor Relations,It is now my pleasure to turn the call over to Helen Johnson-Leopold.,-0.001784506,0.24504818,0
JOUT,2021,3,105.385,Pre,23,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Thanks, Pat.",0.019573282,0.264621463,0
JOUT,2021,3,106.406,Pre,24,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Good morning.,0.580155886,0.844777349,0
JOUT,2021,3,107.627,Pre,25,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Excuse me.,-0.014607204,0.830170145,0
JOUT,2021,3,109.317,Pre,26,Helen Johnson-Leopold,Chairman and Chief Executive Officer,And thank you for joining us.,0.794419045,1.62458919,1
JOUT,2021,3,116.661,Pre,27,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"I'll begin with an overview on the quarter and year-to-date results, and then I'll share perspective on the performance and outlook for our businesses.",1.23E-05,1.624601445,0
JOUT,2021,3,119.802,Pre,28,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Dave will review key financials, and then we'll take your questions.",-3.92E-06,1.62459752,0
JOUT,2021,3,133.848,Pre,29,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"During the fiscal third quarter, the warm weather outdoor recreation season is in high gear, and continued strong demand and increased interest in outdoor activities delivered another quarter of unprecedented results.",0.999999956,2.624597476,0
JOUT,2021,3,143.087,Pre,30,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Sales surged to $213.6 million during the third quarter, 54% ahead of last year's third quarter.",0.999999997,3.624597473,0
JOUT,2021,3,147.869,Pre,31,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Continued strong operational efforts allowed the company to deliver these results.,0.999999987,4.62459746,0
JOUT,2021,3,157.854,Pre,32,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Year-to-date total company sales stand at $585.4 million, a 36% increase over last year's fiscal nine-month period.",0.999999392,5.624596852,0
JOUT,2021,3,161.876,Pre,33,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Of note, compared to fiscal 2019, we are up 28% for the year-to-date period.",0.999700375,6.624297227,0
JOUT,2021,3,177.85,Pre,34,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Total company operating profit of $97.7 million was 16.7% of net sales, an increase of 4.7 points over the prior year-to-date period.",0.999983486,7.624280713,0
JOUT,2021,3,184.893,Pre,35,Helen Johnson-Leopold,Chairman and Chief Executive Officer,The margin improvement was driven primarily by operational efficiencies as a result of increased sales volumes.,0.999999988,8.624280701,0
JOUT,2021,3,191.617,Pre,36,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"For the third fiscal quarter, total operating profit was $38.1 million versus $12.9 million in the previous quarter.",-0.001221434,8.623059267,0
JOUT,2021,3,203.395,Pre,37,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Net income for the quarter more than doubled to $28.8 million, or $2.83 per diluted share.",0.999999896,9.623059163,0
JOUT,2021,3,207.219,Pre,38,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Dave will discuss the key financial drivers later in the call.,7.89E-06,9.623067052,0
JOUT,2021,3,220.063,Pre,39,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In fishing, high demand for Minn Kota and Hummingbird technologies continued through the third quarter as both new and seasoned anglers continue to look at Johnson outdoors for the best fishing experience possible.",0.999988534,10.62305559,0
JOUT,2021,3,236.534,Pre,40,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Our most recent innovation in Hummingbird, the new Mega Live Imaging, captured Best in Electronics honors at this year's ICAST, the world's most prestigious fishing show, marking our 10th award in this category in the past 11 years.",0.999999976,11.62305556,0
JOUT,2021,3,253.702,Pre,41,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Mega live imaging delivers the clarity and detail of mega imaging in live action, allowing anglers to see fish and structure in real time, even watching fish on screen as they move into bite and angler's lure.",0.00302381,11.62607937,0
JOUT,2021,3,263.004,Pre,42,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"With the release of this technology, anglers have access to the most complete package of industry-leading technologies and products offered by a single brand.",0.991949059,12.61802843,0
JOUT,2021,3,269.85,Pre,43,Helen Johnson-Leopold,Chairman and Chief Executive Officer,M-Encoda's award-winning Raptor shallow water anchor continues to do well in its first full year on the market.,0.999999971,13.6180284,0
JOUT,2021,3,285.04,Pre,44,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"The Raptor has two industry-first technologies, auto bottom mode, which detects bottom density to determine the right anchoring force, and active anchoring, which continuously monitors anchoring force and adjusts automatically for stable bottom pinning.",0.000446755,13.61847516,0
JOUT,2021,3,294.819,Pre,45,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Across all product lines, sales continue to impress as anglers look to Minn Kota as a trusted brand to help them catch more fish.",-0.996514011,12.62196115,0
JOUT,2021,3,314.114,Pre,46,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Looking ahead, we will continue to focus on understanding anglers' evolving needs and expectations and translating those unique insights into bigger, better product successes to maintain our pipeline of exciting new products and to sustain Minn Kota and Hummingbird's leadership position in the fishing market.",0.999999458,13.6219606,0
JOUT,2021,3,326.066,Pre,47,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In watercraft recreation, people continue to be eager to get out on the water, and our industry-leading propulsion technologies offer options for anglers of all abilities and interests.",0.999982945,14.62194355,0
JOUT,2021,3,336.048,Pre,48,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"The fishing kayak segment continues to grow, driven by ongoing enthusiasm for the innovative line of sportsman kayaks that was launched last year.",0.999999885,15.62194343,0
JOUT,2021,3,349.994,Pre,49,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"From the versatile paddle-powered sportsman salty kayak to the award-winning autopilot 120 motorized fishing kayak, The Sportsman line offers a watercraft for everyone looking to enjoy a great day outdoors.",0.903217158,16.52516059,0
JOUT,2021,3,361.758,Pre,50,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In camping, demand for both Eureka and Jetboil gear remains strong as people continue to be interested in all sorts of camping experiences from backyard to backcountry.",0.999999622,17.52516021,0
JOUT,2021,3,375.889,Pre,51,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Demand for a Eureka brand of tents and camp cooking technology is beating expectations And in Jeff Boyle, consumers continue to be excited about the super light stash stove that we launched earlier this year.",0.99999997,18.52516018,0
JOUT,2021,3,389.258,Pre,52,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Reducing weight on the trail is critical for backpackers, and the stash is the lightest all-in-one backpacking stove system that Jeff Boyle, the technology leader in portable outdoor cooking systems, has ever made.",0.407443414,18.9326036,0
JOUT,2021,3,398.854,Pre,53,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Finally, in diving, as pandemic-related travel restrictions and lockdowns are being eased and people are traveling again, we have seen the diving market begin to recover.",0.29482895,19.22743255,0
JOUT,2021,3,405.166,Pre,54,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Diving had a strong, difficult third quarter versus 2020 and is also up versus third quarter 2019.",0.999996966,20.22742951,0
JOUT,2021,3,418.082,Pre,55,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"And our work to promote and support local diving, simplify our diving business, and enhance our digital presence globally with new European websites and e-commerce has been paying off.",0.999552384,21.2269819,0
JOUT,2021,3,428.874,Pre,56,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"As the diving market recovers, our continued focus on these efforts, along with sustained innovation, will ensure ScubaPro's position as the most trusted dive brand in the world.",0.999999804,22.2269817,0
JOUT,2021,3,434.679,Pre,57,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In summary, we are pleased with our results and people's continued interest in spending time outdoors.",0.999999996,23.2269817,0
JOUT,2021,3,452.731,Pre,58,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"While ongoing supply chain issues and logistics disruptions may affect our ability to fill all increased demand across our segments in the future, our near-term focus is to continue to work hard to manage supply issues, and meet demand for a strong finish to the fiscal year.",0.991803683,24.21878538,0
JOUT,2021,3,467.923,Pre,59,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"We remain committed to investing in our key strategic drivers, understanding our consumers, sustaining innovation leadership, identifying new source and paths of growth in our markets, and continually optimizing our digital consumer experience.",0.989634974,25.20842035,0
JOUT,2021,3,481.442,Pre,60,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Our ongoing hard work on these priorities ensures that our portfolio of market-leading brands is well-positioned for success and that we continue to deliver sustained profitable long-term growth for jobs outdoors.,0.999999994,26.20842035,0
JOUT,2021,3,485.864,Pre,61,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Now I'll turn the call over to Dave for a review of the financial highlights.,-0.000972802,26.20744754,1
JOUT,2021,3,486.505,Pre,62,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Dave.,-0.00238473,26.20506282,0
JOUT,2021,3,488.506,Pre,63,David Johnson,Vice President and Chief Financial Officer,"Thank you, Helen.",0.070960288,26.2760231,0
JOUT,2021,3,489.406,Pre,64,David Johnson,Vice President and Chief Financial Officer,"Good morning, everyone.",0.500621597,26.7766447,0
JOUT,2021,3,492.148,Pre,65,David Johnson,Vice President and Chief Financial Officer,I wanted to highlight a few items from the quarter.,-0.00396881,26.77267589,0
JOUT,2021,3,505.535,Pre,66,David Johnson,Vice President and Chief Financial Officer,"As Helen mentioned, sales for the third quarter rose 54% over the prior year quarter and increased 36% on a year-to-date basis, driven by continued high demand across fishing, watercraft, rec, and camping.",0.99999999,27.77267588,0
JOUT,2021,3,508.139,Pre,67,David Johnson,Vice President and Chief Financial Officer,as well as sun recovery and diving.,-6.08E-05,27.77261503,0
JOUT,2021,3,515.404,Pre,68,David Johnson,Vice President and Chief Financial Officer,Our excellent sales performance was the key driver to increasing profits both during the quarter and the year-to-date period.,0.999999996,28.77261503,0
JOUT,2021,3,529.094,Pre,69,David Johnson,Vice President and Chief Financial Officer,"Gross margin of 45.7% rose slightly versus the prior year quarter, as increased costs due to tariffs and inbound air freight were more than offset by sales volume-driven operating efficiencies.",0.999997649,29.77261268,0
JOUT,2021,3,539.021,Pre,70,David Johnson,Vice President and Chief Financial Officer,Total company operating profit was $38.1 million for the third quarter compared with $12.9 million during the prior year's third quarter.,-0.000583706,29.77202897,0
JOUT,2021,3,550.665,Pre,71,David Johnson,Vice President and Chief Financial Officer,"Operating expenses for the quarter increased $9.8 million, driven primarily by higher sales volume-driven expenses and higher health insurance claims, but decreased as a percent of sales.",0.739571771,30.51160074,0
JOUT,2021,3,556.127,Pre,72,David Johnson,Vice President and Chief Financial Officer,Net income for the quarter more than doubled to $28.8 million compared to $12.9 million in the prior fiscal year third quarter.,0.999999757,31.5116005,0
JOUT,2021,3,566.358,Pre,73,David Johnson,Vice President and Chief Financial Officer,"On a fiscal year-to-date basis, the effective tax rate is 25.3% compared to last year's rate of 24.4%.",-2.83E-05,31.51157216,0
JOUT,2021,3,570.33,Pre,74,David Johnson,Vice President and Chief Financial Officer,We expect the full-year tax rate to be in the mid-20s.,-2.12E-05,31.51155092,0
JOUT,2021,3,577.813,Pre,75,David Johnson,Vice President and Chief Financial Officer,"Looking ahead, our factories are still running, and supply chain issues remain an ongoing challenge that we are continually managing.",-0.999999851,30.51155106,0
JOUT,2021,3,588.117,Pre,76,David Johnson,Vice President and Chief Financial Officer,"The balance sheet and cash position remain strong, providing us with the capacity and flexibility to strategically invest to drive future growth and to continue to pay out a cash dividend to shareholders.",0.999999996,31.51155106,0
JOUT,2021,4,4.352,Pre,1,Operator,Conference Operator,"Hello, everyone, and welcome to the Johnson Outdoors Fourth Quarter 2021 Earnings Conference Call.",0.001744913,0.001744913,0
JOUT,2021,4,10.176,Pre,2,Operator,Conference Operator,"Today's call will be led by Helen Johnson-Leopold, Johnson Outdoors Chairman and Chief Executive Officer.",-4.94E-06,0.001739978,0
JOUT,2021,4,15.159,Pre,3,Operator,Conference Operator,"Also on the call is David Johnson, Vice President and Chief Financial Officer.",-2.98E-05,0.001710203,0
JOUT,2021,4,20.123,Pre,4,Operator,Conference Operator,"Prior to the question and answer session, all participants will be placed in a listen-only mode.",-7.91E-06,0.001702297,0
JOUT,2021,4,23.185,Pre,5,Operator,Conference Operator,"After prepared remarks, the question and answer session will begin.",-4.09E-05,0.001661369,0
JOUT,2021,4,28.669,Pre,6,Operator,Conference Operator,"If you would like to answer a question during this time, please press star then the number one on your telephone keypad.",-0.000487009,0.00117436,0
JOUT,2021,4,30.76,Pre,7,Operator,Conference Operator,This call is being recorded.,5.07E-05,0.001225054,0
JOUT,2021,4,34.422,Pre,8,Operator,Conference Operator,Your participation implies consent to our recording this call.,1.26E-06,0.001226311,0
JOUT,2021,4,38.044,Pre,9,Operator,Conference Operator,"If you do not agree to these terms, simply drop off the line.",-0.013613129,-0.012386818,0
JOUT,2021,4,42.486,Pre,10,Operator,Conference Operator,"I would now like to turn the call over to Patricia Tennant, Johnson Outdoors.",-0.002293661,-0.014680479,0
JOUT,2021,4,44.467,Pre,11,Operator,Conference Operator,"Please go ahead, Ms.",-0.00733152,-0.022011999,0
JOUT,2021,4,44.607,Pre,12,Operator,Conference Operator,Tennant.,-0.000733578,-0.022745577,0
JOUT,2021,4,46.528,Pre,13,Patricia Tennant,Investor Relations,Thank you.,0.159266192,0.136520615,0
JOUT,2021,4,47.729,Pre,14,Patricia Tennant,Investor Relations,"Good morning, everyone.",0.500621597,0.637142212,0
JOUT,2021,4,54.672,Pre,15,Patricia Tennant,Investor Relations,Thank you for joining us for our discussion of Johnson Outdoors results for the 2021 fiscal fourth quarter.,0.000130465,0.637272677,0
JOUT,2021,4,62.71,Pre,16,Patricia Tennant,Investor Relations,"If you need a copy of today's news release, it is available at our website, at johnsonoutdoors.com under Investor Relations.",-2.62E-05,0.637246444,0
JOUT,2021,4,67.831,Pre,17,Patricia Tennant,Investor Relations,I also need to remind you that this conference call may contain forward-looking statements.,-0.011139032,0.626107412,0
JOUT,2021,4,74.213,Pre,18,Patricia Tennant,Investor Relations,These statements are made on the basis of our current views and assumptions and are not guarantees of future performance.,-0.008551744,0.617555668,0
JOUT,2021,4,82.375,Pre,19,Patricia Tennant,Investor Relations,"Actual events may differ materially from those statements due to a number of factors, many beyond Johnson Outdoors control.",-0.032253284,0.585302384,0
JOUT,2021,4,89.477,Pre,20,Patricia Tennant,Investor Relations,These risks and uncertainties include those listed in our press release and filings with the Security and Exchange Commission.,-0.348274382,0.237028002,0
JOUT,2021,4,95.27,Pre,21,Patricia Tennant,Investor Relations,"If you have any questions following the call, please contact Dave Johnson or me.",-0.000847573,0.236180429,0
JOUT,2021,4,99.23,Pre,22,Patricia Tennant,Investor Relations,It is now my pleasure to turn the call over to Helen Johnson Leopold.,-0.001193339,0.23498709,0
JOUT,2021,4,101.151,Pre,23,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Thanks, Matt.",0.01527426,0.250261351,0
JOUT,2021,4,103.551,Pre,24,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Good morning, and thank you for joining us.",0.64079538,0.89105673,0
JOUT,2021,4,110.292,Pre,25,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"I'll begin with an overview on the quarter and year-to-date results, and then I'll share perspective on the performance and outlook for our businesses.",1.23E-05,0.891068985,0
JOUT,2021,4,113.873,Pre,26,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Dave will review financial highlights, and then we'll take your questions.",-1.96E-06,0.891067024,1
JOUT,2021,4,136.479,Pre,27,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In fiscal 2021, total company revenue grew 26% to $752 million, profit surged 57% to $111 million, and net income was $83 million, or $8.21 per diluted share, a 51% improvement from the prior fiscal year.",0.999999996,1.89106702,0
JOUT,2021,4,139.181,Pre,28,Helen Johnson-Leopold,Chairman and Chief Executive Officer,We had an exceptional year.,0.99999997,2.891066989,0
JOUT,2021,4,147.706,Pre,29,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Our fishing, camping, and watercraft recreation businesses saw strong sales throughout the year, and our diving business began to recover in the third and fourth quarters.",0.999995025,3.891062014,0
JOUT,2021,4,156.602,Pre,30,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"During our fiscal fourth quarter, total company net sales were $166 million, which was an increase versus last year's strong quarter.",0.999999894,4.891061908,0
JOUT,2021,4,173.314,Pre,31,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Overall, as people's desire to spend time outdoors continued to fuel demand, our performance this year reflects the value of our sustained focus and investment in translating deep, rich consumer insights into innovative products that deliver the best outdoor experience possible.",0.999999783,5.891061691,0
JOUT,2021,4,184.515,Pre,32,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In fishing, our largest business, robust demand across all product lines, continued throughout the year as anglers looked at Johnson Outdoors for the best fishing experiences possible.",0.999999993,6.891061684,0
JOUT,2021,4,202.083,Pre,33,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In our hummingbird brand, our most recent innovation, the award-winning Mega Live Imaging, delivers the clarity and detail of mega imaging in live action, allowing anglers to see fish and structure in real time, even watching fish on screen as they move into bites and anglers' lures.",0.999991687,7.891053371,0
JOUT,2021,4,221.499,Pre,34,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"With the release of Mega Live, anglers have access to the most complete package of industry-leading technologies and products offered in our One Boat network platform, which enables our Hummingbird and Minn Kota products to work together in unison, giving anglers an effortless command of their boat.",0.999955248,8.891008619,0
JOUT,2021,4,227.682,Pre,35,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"And for some anglers, fishing is an all-weather sport, and Hummingbird is also a leader in ice fishing technology.",0.945737143,9.836745763,0
JOUT,2021,4,236.72,Pre,36,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"The award-winning Mega Live imaging also launched in Ice Helix 9 this year, joining our popular Mega360 imaging technology.",0.999944571,10.83669033,0
JOUT,2021,4,251.789,Pre,37,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"MegaLive imaging gives ice anglers the ability to see fish moving below the ice in real time and reacting to the lure, and Mega360 allows ice anglers to quickly understand what structure is under the ice so they can more easily locate productive fishing holes.",0.995482566,11.8321729,0
JOUT,2021,4,258.153,Pre,38,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In Minn Kota, the award-winning Raptor Shallow Water Anchor continues to do well in its first full year on the market.",0.999999969,12.83217287,0
JOUT,2021,4,273.858,Pre,39,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"The Raptor has two industry leading first technologies, auto bottom mode, which detects bottom density to determine the right anchoring force and active anchoring, which continuously monitors anchoring force and adjusts automatically for stable bottom pinning.",0.001384361,12.83355723,0
JOUT,2021,4,281.081,Pre,40,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"And in trolling motors with a strong heritage of innovation, quality and durability, Minn Kota is the industry leader.",0.999999992,13.83355722,0
JOUT,2021,4,292.236,Pre,41,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In watercraft recreation, our fishing kayak segment continues to grow and we've outpaced the strong market with the ongoing enthusiasm for our innovative sportsman line that we launched last year.",0.999999947,14.83355717,0
JOUT,2021,4,307.114,Pre,42,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Both retailers and consumers are enthusiastic about the innovation, and our Sportsman Autopilot 136 motorized fishing kayak was recently awarded Paddling Magazine's Best Fishing Boat for 2022.",0.999999889,15.83355706,0
JOUT,2021,4,318.051,Pre,43,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Old Town Sportsman Autopilot 136 leverages the game-changing SpotLock technology from its sister brand, Minn Kota, to hold position while anglers fish.",0.657595429,16.49115249,0
JOUT,2021,4,329.955,Pre,44,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"From the award-winning autopilot motorized fishing kayak to the versatile pedal-powered sportsman salty kayak, the sportsman line offers a watercraft for anglers in any type of water.",0.00990342,16.50105591,0
JOUT,2021,4,334.216,Pre,45,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In camping, cooking continues to be an integral part of camping experience.",8.03E-05,16.50113618,0
JOUT,2021,4,346.04,Pre,46,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Demand for a Eureka camp cooking technology continues to beat expectations, and in Jetboil, consumers continue to be excited about our super light stash stove that we launched earlier this year.",0.999999985,17.50113616,0
JOUT,2021,4,357.696,Pre,47,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Reducing weight on the trail is critical for backpackers, and the Stash is the lightest all-in-one backpacking stove system that Jetboil, the technology leader in portable outdoor cooking systems, has ever made.",0.450816928,17.95195309,0
JOUT,2021,4,365.999,Pre,48,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Finally, in our diving business, we start to see markets begin to recover from pandemic-related restrictions in the latter half of the fiscal year.",0.998357974,18.95031106,0
JOUT,2021,4,378.85,Pre,49,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Diving at a strong fiscal fourth quarter, Our work to promote and support local diving as well as enhance our global digital presence and strengthen e-commerce are all working to help this positive growth.",0.999999992,19.95031105,0
JOUT,2021,4,387.979,Pre,50,Helen Johnson-Leopold,Chairman and Chief Executive Officer,We remain focused on these efforts along with sustained innovation to ensure Scuba Pro's position as the most trusted dive brand in the world.,0.999997225,20.95030828,0
JOUT,2021,4,401.777,Pre,51,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"While the ongoing global supply chain environment remains challenging and unpredictable, we have taken the time to understand opportunities and have invested in capacity and additional tools to help us manage our supply chain.",-0.825005526,20.12530275,0
JOUT,2021,4,407.702,Pre,52,Helen Johnson-Leopold,Chairman and Chief Executive Officer,We remain focused on continuing to work hard to manage supply chain issues and fill orders.,0.828110316,20.95341307,0
JOUT,2021,4,419.611,Pre,53,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"In summary, we had an exceptional year which wouldn't have been possible without the hard work and dedication of our employees who worked tirelessly to meet the incredible demand for our product.",0.999999953,21.95341302,0
JOUT,2021,4,448.806,Pre,54,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"As we continue to navigate the challenges ahead, our company purpose, which is to inspire people to get out there to experience and value the great outdoors for generations to come, continues to guide everything we do, and we remain committed to investing in our key strategic drivers, understanding our consumer, sustaining innovation leadership, identifying new sources and paths of growth in our markets, and continually optimizing our digital consumer experience.",0.999860346,22.95327337,0
JOUT,2021,4,461.345,Pre,55,Helen Johnson-Leopold,Chairman and Chief Executive Officer,"Our ongoing hard work on these priorities ensures that our portfolio of market-leading brands is well-positioned for success and that we continue to deliver sustained, profitable, long-term growth for Johnson Outdoors.",0.999999994,23.95327336,0
JOUT,2021,4,465.747,Pre,56,Helen Johnson-Leopold,Chairman and Chief Executive Officer,Now I'll turn the call over to Dave for a review of the financial highlights.,-0.000972802,23.95230056,1
JOUT,2021,4,467.529,Pre,57,David Johnson,Vice President and Chief Financial Officer,"Thank you, Helen.",0.070960288,24.02326085,0
JOUT,2021,4,468.449,Pre,58,David Johnson,Vice President and Chief Financial Officer,"Good morning, everyone.",0.500621597,24.52388245,0
JOUT,2021,4,471.731,Pre,59,David Johnson,Vice President and Chief Financial Officer,I want to highlight a few items from the quarter of the year.,-0.000492463,24.52338998,0
JOUT,2021,4,477.125,Pre,60,David Johnson,Vice President and Chief Financial Officer,"As Helen mentioned, we had continued strong demand in three of our four businesses through fiscal 2021.",0.999999996,25.52338998,0
JOUT,2021,4,486.779,Pre,61,David Johnson,Vice President and Chief Financial Officer,"Like the challenging supply environment that many companies are operating in, we're facing ongoing disruptions in our supply chain that must be managed on a daily basis.",-0.999976466,24.52341351,0
JOUT,2021,4,496.888,Pre,62,David Johnson,Vice President and Chief Financial Officer,"We've taken action to mitigate our supply chain challenges, including finding alternative sources and doing everything possible to secure inventory and raw components to fill demand.",0.906799416,25.43021293,0
JOUT,2021,4,504.524,Pre,63,David Johnson,Vice President and Chief Financial Officer,"Total inventory levels are higher than last year by 71%, and raw material inventory is up by 100%.",0.99927536,26.42948829,0
